split,material_id,dft_dielectric_scalar
train,anisonet_train_003165,5.623308
train,anisonet_train_003166,4.314370333
train,anisonet_train_003169,2.915995
train,anisonet_train_003170,3.549245667
train,anisonet_train_003171,2.491468333
train,anisonet_train_003174,2.960962
train,anisonet_train_003176,5.304161
train,anisonet_train_003179,4.059568667
train,anisonet_train_003180,2.581452
train,anisonet_train_003183,4.557212333
train,anisonet_train_003184,4.666466333
train,anisonet_train_003185,4.532643
train,anisonet_train_003186,2.601093
train,anisonet_train_003187,2.003493333
train,anisonet_train_003188,2.140884
train,anisonet_train_003191,2.931661667
train,anisonet_train_003192,2.588967333
train,anisonet_train_003195,1.874333333
train,anisonet_train_003196,2.003666667
train,anisonet_train_003197,2.491
train,anisonet_train_003198,2.005333333
train,anisonet_train_003199,7.316121667
train,anisonet_train_003201,9.778551333
train,anisonet_train_003204,2.904398667
train,anisonet_train_003206,3.438522
train,anisonet_train_003208,2.593666667
train,anisonet_train_003209,2.167666667
train,anisonet_train_003210,2.189168
train,anisonet_train_003211,2.049008
train,anisonet_train_003212,2.788923
train,anisonet_train_003214,4.998265667
train,anisonet_train_003215,2.147825333
train,anisonet_train_003217,4.276289333
train,anisonet_train_003218,2.832740333
train,anisonet_train_003220,3.859694
train,anisonet_train_003221,3.655829
train,anisonet_train_003223,3.451079
train,anisonet_train_003224,5.157409333
train,anisonet_train_003225,3.024556
train,anisonet_train_003227,3.475792
train,anisonet_train_003228,3.338335333
train,anisonet_train_003231,2.809194
train,anisonet_train_003233,8.589608333
train,anisonet_train_003234,3.192199
train,anisonet_train_003236,3.667742667
train,anisonet_train_003237,2.801899667
train,anisonet_train_003239,2.819595333
train,anisonet_train_003240,2.870397333
train,anisonet_train_003241,2.838642333
train,anisonet_train_003243,4.147716
train,anisonet_train_003244,4.345004
train,anisonet_train_003245,3.885957
train,anisonet_train_003246,3.667646333
train,anisonet_train_003247,3.901761333
train,anisonet_train_003248,3.845856
train,anisonet_train_003251,3.884232333
train,anisonet_train_003252,10.01771833
train,anisonet_train_003253,3.145730333
train,anisonet_train_003254,3.090210333
train,anisonet_train_003256,3.358673667
train,anisonet_train_003257,2.663111333
train,anisonet_train_003258,2.652231
train,anisonet_train_003259,2.714875667
train,anisonet_train_003260,2.711071333
train,anisonet_train_003261,2.745468333
train,anisonet_train_003262,3.557795333
train,anisonet_train_003264,3.037777
train,anisonet_train_003265,3.207266667
train,anisonet_train_003266,3.649026667
train,anisonet_train_003269,3.130215333
train,anisonet_train_003270,3.304930667
train,anisonet_train_003271,4.067059667
train,anisonet_train_003272,2.803550333
train,anisonet_train_003274,3.03701
train,anisonet_train_003275,4.820912333
train,anisonet_train_003276,4.040933667
train,anisonet_train_003277,3.782762333
train,anisonet_train_003278,3.906863333
train,anisonet_train_003279,3.571199333
train,anisonet_train_003281,7.844914
train,anisonet_train_003283,4.758372667
train,anisonet_train_003284,3.401146667
train,anisonet_train_003285,3.398448333
train,anisonet_train_003289,3.873758333
train,anisonet_train_003292,6.35565
train,anisonet_train_003293,4.365338
train,anisonet_train_003298,4.92405
train,anisonet_train_003301,4.598542667
train,anisonet_train_003302,3.435681667
train,anisonet_train_003303,2.553504667
train,anisonet_train_003304,11.99988633
train,anisonet_train_003306,2.767051333
train,anisonet_train_003307,2.623727333
train,anisonet_train_003308,2.622163667
train,anisonet_train_003309,3.045783667
train,anisonet_train_003310,2.63088
train,anisonet_train_003312,2.988744333
train,anisonet_train_003313,2.628758
train,anisonet_train_003314,2.712136333
train,anisonet_train_003315,3.014641
train,anisonet_train_003316,2.667023667
train,anisonet_train_003317,3.990986667
train,anisonet_train_003318,6.951718
train,anisonet_train_003319,5.600962667
train,anisonet_train_003320,5.769773
train,anisonet_train_003321,6.201306333
train,anisonet_train_003322,5.358321667
train,anisonet_train_003323,4.544779
train,anisonet_train_003325,6.521576
train,anisonet_train_003326,5.77996
train,anisonet_train_003329,2.869574
train,anisonet_train_003330,2.661166333
train,anisonet_train_003331,2.818145667
train,anisonet_train_003332,5.13529
train,anisonet_train_003333,5.289389667
train,anisonet_train_003334,5.484609333
train,anisonet_train_003335,5.000513
train,anisonet_train_003338,2.745153
train,anisonet_train_003339,6.893061333
train,anisonet_train_003340,4.911912667
train,anisonet_train_003342,3.066278667
train,anisonet_train_003344,4.651182667
train,anisonet_train_003346,3.268576333
train,anisonet_train_003348,2.755609667
train,anisonet_train_003349,3.791795667
train,anisonet_train_003351,4.780836
train,anisonet_train_003352,3.131821333
train,anisonet_train_003354,2.814990333
train,anisonet_train_003356,2.322
train,anisonet_train_003357,1.981
train,anisonet_train_003359,7.192373
train,anisonet_train_003361,2.280327
train,anisonet_train_003363,13.887869
train,anisonet_train_003364,1.658957333
train,anisonet_train_003365,3.018602
train,anisonet_train_003366,2.614366
train,anisonet_train_003367,2.386295333
train,anisonet_train_003369,5.206095333
train,anisonet_train_003370,7.10008
train,anisonet_train_003371,2.992931
train,anisonet_train_003372,2.993853
train,anisonet_train_003373,7.460106333
train,anisonet_train_003374,2.696961667
train,anisonet_train_003375,4.405344333
train,anisonet_train_003376,3.193881
train,anisonet_train_003377,2.453287
train,anisonet_train_003378,2.303696
train,anisonet_train_003381,3.026666667
train,anisonet_train_003382,3.076756667
train,anisonet_train_003383,2.357169333
train,anisonet_train_003384,3.331435333
train,anisonet_train_003385,3.032625
train,anisonet_train_003387,2.480589667
train,anisonet_train_003388,3.201288667
train,anisonet_train_003389,2.812061
train,anisonet_train_003390,3.942910667
train,anisonet_train_003391,2.611205
train,anisonet_train_003394,2.508436333
train,anisonet_train_003396,13.03466433
train,anisonet_train_003397,7.658874
train,anisonet_train_003399,2.283422333
train,anisonet_train_003401,2.57013
train,anisonet_train_003403,2.664199
train,anisonet_train_003404,2.599082
train,anisonet_train_003407,2.520938
train,anisonet_train_003412,5.484365333
train,anisonet_train_003414,3.180808333
train,anisonet_train_003415,3.614146667
train,anisonet_train_003418,2.595542
train,anisonet_train_003419,3.603666667
train,anisonet_train_003422,2.231144
train,anisonet_train_003424,2.352466667
train,anisonet_train_003425,2.618333333
train,anisonet_train_003428,3.615391667
train,anisonet_train_003429,4.848749667
train,anisonet_train_003430,3.458509
train,anisonet_train_003431,4.517376
train,anisonet_train_003432,3.467164333
train,anisonet_train_003433,3.837976333
train,anisonet_train_003434,3.776425
train,anisonet_train_003435,2.308304
train,anisonet_train_003437,5.254008333
train,anisonet_train_003439,3.218516
train,anisonet_train_003441,5.088429667
train,anisonet_train_003442,5.957664333
train,anisonet_train_003443,6.062252667
train,anisonet_train_003445,2.324666667
train,anisonet_train_003446,7.240980333
train,anisonet_train_003449,5.584238
train,anisonet_train_003450,5.181568
train,anisonet_train_003451,5.578896667
train,anisonet_train_003452,6.768022333
train,anisonet_train_003453,4.490390333
train,anisonet_train_003454,5.848401333
train,anisonet_train_003455,5.866826333
train,anisonet_train_003457,7.840082
train,anisonet_train_003458,6.913459
train,anisonet_train_003461,2.193361667
train,anisonet_train_003462,2.189766
train,anisonet_train_003463,4.658918667
train,anisonet_train_003464,7.062869333
train,anisonet_train_003466,5.241333333
train,anisonet_train_003468,3.933771667
train,anisonet_train_003469,3.879302667
train,anisonet_train_003470,5.991229667
train,anisonet_train_003472,5.617327667
train,anisonet_train_003473,3.021808
train,anisonet_train_003474,3.566761
train,anisonet_train_003476,4.607074667
train,anisonet_train_003477,4.294387
train,anisonet_train_003478,4.241295
train,anisonet_train_003481,4.137592
train,anisonet_train_003482,2.395802
train,anisonet_train_003483,3.892596333
train,anisonet_train_003484,7.248737
train,anisonet_train_003486,2.097223333
train,anisonet_train_003489,2.494229667
train,anisonet_train_003490,7.965369333
train,anisonet_train_003491,3.382796333
train,anisonet_train_003492,2.594
train,anisonet_train_003493,2.491888333
train,anisonet_train_003495,2.770591667
train,anisonet_train_003502,2.321848667
train,anisonet_train_003507,2.718185
train,anisonet_train_003508,2.780095333
train,anisonet_train_003509,3.527613
train,anisonet_train_003510,2.551139
train,anisonet_train_003512,2.762666667
train,anisonet_train_003513,6.376259333
train,anisonet_train_003514,7.583547667
train,anisonet_train_003515,1.893
train,anisonet_train_003516,2.680512667
train,anisonet_train_003520,10.41987267
train,anisonet_train_003521,2.928347667
train,anisonet_train_003522,2.522562667
train,anisonet_train_003523,5.122564667
train,anisonet_train_003525,3.846949
train,anisonet_train_003526,3.349774
train,anisonet_train_003527,2.723946667
train,anisonet_train_003528,2.932256
train,anisonet_train_003529,3.746726
train,anisonet_train_003530,7.782706667
train,anisonet_train_003533,7.364017667
train,anisonet_train_003534,3.352089333
train,anisonet_train_003535,3.195407
train,anisonet_train_003537,3.128360333
train,anisonet_train_003538,3.191027333
train,anisonet_train_003539,6.020521667
train,anisonet_train_003541,6.481328333
train,anisonet_train_003543,4.456213
train,anisonet_train_003544,3.146946667
train,anisonet_train_003545,3.215682333
train,anisonet_train_003546,6.506138
train,anisonet_train_003548,2.421907
train,anisonet_train_003549,3.307216667
train,anisonet_train_003550,3.182797333
train,anisonet_train_003552,5.344295667
train,anisonet_train_003556,4.845899
train,anisonet_train_003558,7.473455
train,anisonet_train_003559,4.405217667
train,anisonet_train_003561,5.924625
train,anisonet_train_003562,7.207551
train,anisonet_train_003565,4.907965667
train,anisonet_train_003567,3.299113333
train,anisonet_train_003568,3.138843667
train,anisonet_train_003570,4.606142333
train,anisonet_train_003571,4.346652333
train,anisonet_train_003576,3.270861667
train,anisonet_train_003578,4.959501667
train,anisonet_train_003580,4.559817667
train,anisonet_train_003581,2.702272
train,anisonet_train_003583,4.615212
train,anisonet_train_003585,3.348953
train,anisonet_train_003586,5.111954333
train,anisonet_train_003587,4.800380333
train,anisonet_train_003588,9.717112
train,anisonet_train_003589,5.194583333
train,anisonet_train_003592,3.374916667
train,anisonet_train_003593,3.708369667
train,anisonet_train_003594,3.091998667
train,anisonet_train_003599,3.730766
train,anisonet_train_003600,8.69647
train,anisonet_train_003606,2.308272667
train,anisonet_train_003607,2.335290333
train,anisonet_train_003608,3.274094333
train,anisonet_train_003609,3.184738667
train,anisonet_train_003610,2.963250667
train,anisonet_train_003611,2.995043
train,anisonet_train_003612,3.059023
train,anisonet_train_003613,5.227481667
train,anisonet_train_003614,5.156991333
train,anisonet_train_003615,5.185032
train,anisonet_train_003616,4.609299333
train,anisonet_train_003618,7.708524333
train,anisonet_train_003619,10.86660467
train,anisonet_train_003620,11.36735933
train,anisonet_train_003621,3.136641
train,anisonet_train_003622,4.256621
train,anisonet_train_003624,2.941301
train,anisonet_train_003626,3.746734333
train,anisonet_train_003628,6.031755333
train,anisonet_train_003630,7.038798667
train,anisonet_train_003631,6.792624667
train,anisonet_train_003632,6.214920333
train,anisonet_train_003635,5.331262667
train,anisonet_train_003637,4.834769
train,anisonet_train_003638,5.034734
train,anisonet_train_003640,5.406985
train,anisonet_train_003642,2.090805667
train,anisonet_train_003645,3.816928
train,anisonet_train_003646,3.237091667
train,anisonet_train_003648,3.385146333
train,anisonet_train_003650,2.975127
train,anisonet_train_003653,3.103991667
train,anisonet_train_003654,2.128666667
train,anisonet_train_003655,1.924969667
train,anisonet_train_003657,2.922452667
train,anisonet_train_003658,2.147720333
train,anisonet_train_003659,2.732502333
train,anisonet_train_003660,3.009808
train,anisonet_train_003664,2.120666667
train,anisonet_train_003665,2.104333333
train,anisonet_train_003666,1.947683667
train,anisonet_train_003667,1.928066333
train,anisonet_train_003668,2.584989333
train,anisonet_train_003669,3.656333333
train,anisonet_train_003671,2.753666667
train,anisonet_train_003672,3.415662
train,anisonet_train_003675,4.716838333
train,anisonet_train_003679,3.048354333
train,anisonet_train_003680,2.253245
train,anisonet_train_003681,2.845637667
train,anisonet_train_003682,3.111771
train,anisonet_train_003684,3.669697333
train,anisonet_train_003685,3.731407667
train,anisonet_train_003686,2.212107333
train,anisonet_train_003687,3.518818333
train,anisonet_train_003688,3.379526333
train,anisonet_train_003691,4.226373333
train,anisonet_train_003693,2.140491
train,anisonet_train_003694,2.195093667
train,anisonet_train_003696,2.841256667
train,anisonet_train_003697,2.771506333
train,anisonet_train_003698,3.02345
train,anisonet_train_003700,3.903862667
train,anisonet_train_003702,2.488821667
train,anisonet_train_003703,2.37
train,anisonet_train_003705,5.564813333
train,anisonet_train_003706,6.87729
train,anisonet_train_003708,3.076585
train,anisonet_train_003713,2.924666667
train,anisonet_train_003714,7.842377
train,anisonet_train_003715,11.66826333
train,anisonet_train_003722,7.165976333
train,anisonet_train_003723,2.766536
train,anisonet_train_003724,2.426288
train,anisonet_train_003725,5.627826667
train,anisonet_train_003726,4.621139
train,anisonet_train_003727,7.172434
train,anisonet_train_003728,3.680858333
train,anisonet_train_003730,4.004325667
train,anisonet_train_003731,3.312510333
train,anisonet_train_003732,3.503639667
train,anisonet_train_003734,7.348267
train,anisonet_train_003735,10.354285
train,anisonet_train_003736,11.973829
train,anisonet_train_003739,4.924246
