guidance_factor,condition,target_value,structure_index,local_structure_index,global_structure_index,formula,chemical_system,predicted_dielectric_scalar,signed_error_to_target,abs_error_to_target,squared_error_to_target,within_1,within_2,energy_above_hull_per_atom,energy_above_hull,self_consistent_energy_above_hull,stable,rmsd_from_relaxation,is_unique,is_novel,is_explored,composition_valid,structure_valid,structure_comp_valid,novel_unique_stable,num_sites,volume,predicted_tensor
0,4,4,78,78,206,AgCuS2,Ag-Cu-S,8.08696965845787,4.086969658457869,4.086969658457869,16.703320989155234,False,False,0.0943259471303461,0.0943259471303461,0.0943259471303461,True,0.0004360212039848,True,False,True,True,True,True,False,4,80.44048351461153,"[[7.625476977295143, 0.2547950331018853, -0.7074014181145135], [0.2547950331018853, 6.60149244822702, 2.45814396758358], [-0.7074014181145135, 2.45814396758358, 10.03393954985145]]"
0,4,4,79,79,207,CsKO12W4,Cs-K-O-W,5.262280768817348,1.262280768817348,1.262280768817348,1.593352739326115,False,True,0.2513580480090169,0.2513580480090169,0.2513580480090169,False,1.4396867184820625e-15,True,True,True,False,True,False,False,18,277.57399253012665,"[[4.931215777147885, -0.01694750668645814, -0.03327537151769244], [-0.01694750668645814, 4.934304861473373, -0.019529923423645647], [-0.03327537151769244, -0.019529923423645647, 5.921321667830788]]"
0,4,4,80,80,208,FeN2O4V3,Fe-N-O-V,7.341781035108482,3.3417810351084816,3.3417810351084816,11.167500486610717,False,False,0.3976090096785292,0.3976090096785292,0.3976090096785292,False,0.0005093668324478,True,True,False,True,True,True,False,10,119.7529263131028,"[[8.244897382159929, -0.07475106402718629, -0.5340761559006062], [-0.07475106402718629, 7.59287482117113, -0.3072437373923725], [-0.5340761559006062, -0.3072437373923725, 6.187570901994394]]"
0,4,4,81,81,209,Cl4Ti2,Cl-Ti,6.746995452318319,2.746995452318319,2.746995452318319,7.545984015057526,False,False,0.152374099839184,0.152374099839184,0.0,False,0.0020301035770185,True,True,True,True,True,True,False,6,130.58905436781922,"[[9.29466393152328, -0.00039505942003945766, 0.0009966741040763232], [-0.00039505942003945766, 9.294731940813872, 0.001989557361703491], [0.0009966741040763232, 0.001989557361703491, 1.6515904846178024]]"
0,4,4,82,82,210,F6Sn2,F-Sn,2.701098501681504,-1.298901498318496,1.298901498318496,1.6871451023340345,False,True,0.0517993146937394,0.0517993146937394,0.0,True,0.0018693077054481,True,False,True,True,True,True,False,8,148.98735692682186,"[[2.6664395736406314, 0.03606952194705672, -0.08899879386186359], [0.03606952194705672, 2.6386124750135957, -0.06396412672286617], [-0.08899879386186359, -0.06396412672286617, 2.798243456390285]]"
0,4,4,83,83,211,Ba6Br2O2Se2,Ba-Br-O-Se,5.122256821670167,1.1222568216701667,1.1222568216701667,1.2594603737852244,False,True,0.1930456985215523,0.1930456985215523,0.1930456985215523,False,0.0020741214767734,True,True,True,False,True,False,False,12,402.4553523886594,"[[4.988112813417568, 4.5488261960180255e-05, 0.0009551866142560265], [4.5488261960180255e-05, 4.988148940667515, 0.000922461170383622], [0.0009551866142560265, 0.000922461170383622, 5.390508710925411]]"
0,4,4,84,84,212,BrLi,Br-Li,2.4486751825990294,-1.5513248174009706,1.5513248174009706,2.406608689084155,False,True,0.0425924205652146,0.0425924205652146,0.0,True,0.001553624745204,True,False,True,True,True,True,False,2,51.07739550091777,"[[2.4502233691216495, -0.0014286165416062262, -0.0010650965076660808], [-0.0014286165416062262, 2.4494054081267596, -0.000413325946308334], [-0.0010650965076660808, -0.000413325946308334, 2.4463967705486795]]"
0,4,4,85,85,213,S6,S,3.77762164103736,-0.22237835896264,0.22237835896264,0.0494521345349167,True,True,0.162395757377002,0.162395757377002,0.0,False,0.0028483489552434,True,True,True,True,True,True,False,6,186.17570409989983,"[[3.5908005233551115, -1.4567321826571602, -0.5915755937266064], [-1.4567321826571602, 4.1264452747334355, -0.49065642112014696], [-0.5915755937266064, -0.49065642112014696, 3.6156191250235357]]"
0,4,4,86,86,214,CsFe2Te2,Cs-Fe-Te,7.525095013579192,3.5250950135791923,3.5250950135791923,12.426294854760886,False,False,0.2036913750951834,0.2036913750951834,0.2036913750951834,False,0.001360020073569,True,True,True,False,True,False,False,5,138.29950455304132,"[[8.26269028507304, -0.12078230773818054, -0.5145535033748463], [-0.12078230773818054, 8.247120578533789, -0.5431707231712449], [-0.5145535033748463, -0.5431707231712449, 6.065474177130744]]"
0,4,4,87,87,215,CdN2Si,Cd-N-Si,7.551336125713391,3.551336125713391,3.551336125713391,12.611988277796996,False,False,0.6005423384347122,0.6005423384347122,0.6005423384347122,False,0.0010286764504793,True,True,True,True,True,True,False,4,49.48495134993956,"[[7.87988637594738, 0.0017904616104970617, 0.0015138530269827985], [0.0017904616104970617, 7.8817957919056605, 0.0003900319352260987], [0.0015138530269827985, 0.0003900319352260987, 6.892326209287133]]"
0,4,4,88,88,216,H6Mg2,H-Mg,2.3184061369470808,-1.6815938630529192,1.6815938630529192,2.8277579202572403,False,True,0.1132954094851292,0.1132954094851292,0.0,False,0.0007554731273021,True,True,True,False,True,False,False,8,102.26759041236,"[[2.5704066641201733, 0.0003513580418110652, -0.001052352648119993], [0.0003513580418110652, 2.5769499318637927, -0.01216993414676888], [-0.001052352648119993, -0.01216993414676888, 1.8078618148572767]]"
0,4,4,89,89,217,Br4Sc2,Br-Sc,4.159271776599163,0.1592717765991631,0.1592717765991631,0.0253674988210537,True,True,0.0693546812348069,0.0693546812348069,0.0,True,0.0018208902335155,True,False,True,True,True,True,False,6,179.36221452755433,"[[5.300756173826901, -0.0003707166420738135, 0.0011215009778861819], [-0.0003707166420738135, 5.298808027037807, -7.869719444515414e-06], [0.0011215009778861819, -7.869719444515414e-06, 1.878251128932782]]"
0,4,4,90,90,218,K2Se2,K-Se,4.570349584318609,0.5703495843186088,0.5703495843186088,0.3252986483324099,True,True,0.0277141649527723,0.0277141649527723,0.0,True,0.0003234998864366,True,True,True,True,True,True,True,4,141.7432168306556,"[[4.1820519646062415, 0.11383976946837528, -0.00980112145237063], [0.11383976946837528, 5.3674285362746, 0.27998088986475167], [-0.00980112145237063, 0.27998088986475167, 4.161568252074982]]"
0,4,4,91,91,219,HBiCs2I6,Bi-Cs-H-I,3.7192848723288847,-0.2807151276711153,0.2807151276711153,0.0788009829034105,True,True,0.117199113398517,0.117199113398517,0.117199113398517,False,1.817447008269128e-15,True,False,True,True,True,True,False,10,485.8496730291564,"[[3.6497651137061924, 0.004337064875769136, -0.02822728149489273], [0.004337064875769136, 3.5080227575827148, 0.015067603744753882], [-0.02822728149489273, 0.015067603744753882, 4.000066745697744]]"
0,4,4,92,92,220,Pb8Rb2S8,Pb-Rb-S,6.633424571740352,2.633424571740352,2.633424571740352,6.934924975045855,False,False,0.0340380123391712,0.0340380123391712,0.0183374250452814,True,1.9960396731097588e-15,True,True,True,False,True,False,True,18,589.2690702437668,"[[9.112122552774789, -0.004800910957269708, -0.006638003026081506], [-0.004800910957269708, 5.398112201335185, 0.008172064324858655], [-0.006638003026081506, 0.008172064324858655, 5.39003896111108]]"
0,4,4,93,93,221,Cd3InS4,Cd-In-S,6.8287095370098045,2.8287095370098045,2.8287095370098045,8.001597644770223,False,False,0.0697116985934251,0.0697116985934251,0.0697116985934251,True,0.0016780003940699,True,False,True,True,True,True,False,8,211.3509230346064,"[[6.8204824220031695, 0.0074555835003641295, 0.010991911131233456], [0.0074555835003641295, 6.824220942541745, 0.013738023554753918], [0.010991911131233456, 0.013738023554753918, 6.8414252464845005]]"
0,4,4,94,94,222,FO11Y8,F-O-Y,4.157338536683956,0.1573385366839561,0.1573385366839561,0.0247554151258486,True,True,0.1049946807150732,0.1049946807150732,0.0935213421693248,False,0.0016952753826623,True,True,True,False,True,False,False,20,299.6704293517281,"[[4.13216552289013, 0.002123325448612011, 0.0006287512506140547], [0.002123325448612011, 4.205586839281337, 0.016639659310946655], [0.0006287512506140547, 0.016639659310946655, 4.134263247880401]]"
0,4,4,95,95,223,O6S2Y6,O-S-Y,5.2696880946170666,1.2696880946170666,1.2696880946170666,1.612107857612317,False,True,0.2260489040117566,0.2260489040117566,0.2214330097354082,False,0.0004762183821192,True,True,True,True,True,True,False,14,234.0667151220129,"[[5.525159143249994, 0.031883272591127096, 0.07886891951014512], [0.031883272591127096, 5.143116789830305, -0.1599789517038805], [0.07886891951014512, -0.1599789517038805, 5.140788350770899]]"
0,4,4,96,96,224,KOSbY,K-O-Sb-Y,6.304838866773564,2.304838866773564,2.304838866773564,5.312282201790048,False,False,0.4248853306371725,0.4248853306371725,0.4248853306371725,False,0.0010932013381191,True,True,True,True,True,True,False,4,129.5289993581684,"[[8.51434621938426, -0.0004915743335040797, 0.0009439866351190037], [-0.0004915743335040797, 6.063630128243103, -0.5298830082812237], [0.0009439866351190037, -0.5298830082812237, 4.336540252693329]]"
0,4,4,97,97,225,Al2As2Hg,Al-As-Hg,10.266858594424155,6.266858594424155,6.266858594424155,39.2735166425079,False,False,0.2426482026935628,0.2426482026935628,0.2426482026935628,False,0.0013166971163467,True,True,False,False,True,False,False,5,128.99341208129366,"[[10.78416147576888, -0.10763704406241824, -0.40724194668978503], [-0.10763704406241824, 10.771546214955926, -0.43337346027061613], [-0.40724194668978503, -0.43337346027061613, 9.244868092547662]]"
0,4,4,98,98,226,Ag4S6Sr3,Ag-S-Sr,6.109690136591705,2.1096901365917047,2.1096901365917047,4.450792472432325,False,False,0.1297645133564637,0.1297645133564637,0.1297645133564637,False,1.6160665977830925e-15,True,True,True,False,True,False,False,13,329.3801713800172,"[[5.8483115476027825, -0.0009711270679912343, 0.00039718613159710995], [-0.0009711270679912343, 5.84844766909686, 0.005870431756109409], [0.00039718613159710995, 0.005870431756109409, 6.632311193075471]]"
0,4,4,99,99,227,H2As2FeMg2MnO10,As-Fe-H-Mg-Mn-O,2.82791833251982,-1.17208166748018,1.17208166748018,1.373775435243119,False,True,0.1207305680716999,0.1207305680716999,0.1207305680716999,False,1.1490442813343445e-15,True,True,False,True,True,True,False,18,244.2020796324655,"[[2.8367603720204952, -0.13245017461753422, -0.05769127009675725], [-0.13245017461753422, 2.861968166994102, 0.003982625037702044], [-0.05769127009675725, 0.003982625037702044, 2.785026458544862]]"
0,4,4,100,100,228,Cr3FLi3O5,Cr-F-Li-O,5.073386998455425,1.0733869984554252,1.0733869984554252,1.152159648453147,False,True,0.3040069816871256,0.3040069816871256,0.3040069816871256,False,0.0006815347019931,True,True,True,True,True,True,False,12,114.54674649253904,"[[5.42245695435911, 2.80351196801633e-07, 0.000553442866254125], [2.80351196801633e-07, 5.42245492625661, -0.00021425737312047717], [0.000553442866254125, -0.00021425737312047717, 4.375249114750555]]"
0,4,4,101,101,229,K2Na2O2,K-Na-O,3.173649825963829,-0.826350174036171,0.826350174036171,0.68285461012961,True,True,0.0407269857489489,0.0407269857489489,0.0407269857489489,True,0.0022644667240808,True,False,True,True,True,True,False,6,103.47220384088912,"[[3.1308960312284135, -0.00013438132481395187, -0.002127024149540707], [-0.00013438132481395187, 3.1335843738307854, -0.00040479605755692707], [-0.002127024149540707, -0.00040479605755692707, 3.2564690728322896]]"
0,4,4,102,102,230,Br2Lu2O2,Br-Lu-O,4.023958514893214,0.0239585148932137,0.0239585148932137,0.0005740104358883,True,True,0.0320691040124598,0.0320691040124598,0.0,True,0.0008510800759053,True,False,True,True,True,True,False,6,129.58909938464848,"[[4.460094499634989, 5.609425752659477e-07, -0.00021941898832489207], [5.609425752659477e-07, 4.460093344571002, 0.0006009515459496952], [-0.00021941898832489207, 0.0006009515459496952, 3.1516877004736514]]"
0,4,4,103,103,231,F2KRb,F-K-Rb,2.0374834585635724,-1.962516541436428,1.962516541436428,3.851471175411597,False,True,0.0444947923415135,0.0444947923415135,0.0444947923415135,True,0.0012552952605691,True,False,True,True,True,True,False,4,87.43484153088643,"[[2.043316530738943, -0.0005789257475355571, 7.474115220894081e-05], [-0.0005789257475355571, 2.0439190913854905, 0.00011601775457970761], [7.474115220894081e-05, 0.00011601775457970761, 2.0252147535662837]]"
0,4,4,104,104,232,H2ClCu,Cl-Cu-H,3.09626581376214,-0.9037341862378598,0.9037341862378598,0.8167354793750067,True,True,0.1266803733900392,0.1266803733900392,0.1266803733900392,False,1.2034204973194544e-15,True,True,True,True,True,True,False,4,84.95258228418979,"[[3.4238003097879126, -0.10900686344030945, 0.4759500999882841], [-0.10900686344030945, 3.547524547400076, 0.2946276147429252], [0.4759500999882841, 0.2946276147429252, 2.3174725840984314]]"
0,4,4,105,105,233,N4,N,1.6031502403347215,-2.3968497596652787,2.3968497596652787,5.7448887704075045,False,False,0.009888859504981,0.009888859504981,0.0,True,0.0014298724783965,True,False,True,True,True,True,False,4,99.88220209002326,"[[1.593966284192581, -0.14345359322211548, -0.0005234334961604041], [-0.14345359322211548, 1.6882911701026364, 8.103129564039998e-05], [-0.0005234334961604041, 8.103129564039998e-05, 1.5271932667089474]]"
0,4,4,106,106,234,In2Te4Tl2,In-Te-Tl,12.076017636985837,8.076017636985837,8.076017636985837,65.2220608729063,False,False,0.0899282733689283,0.0899282733689283,0.025143872706729,True,0.0013815878686898,True,False,True,True,True,True,False,8,271.14207221182875,"[[11.573222698373321, 0.005031290197063403, 0.003144167657353395], [0.005031290197063403, 11.711970611332946, 0.4704049047054423], [0.003144167657353395, 0.4704049047054423, 12.942859601251229]]"
0,4,4,107,107,235,O8Pt2S2,O-Pt-S,3.4686799487075017,-0.5313200512924983,0.5313200512924983,0.282300996905463,True,True,0.0733027667973784,0.0733027667973784,0.0277042841465435,True,0.0003313807114132,True,True,True,True,True,True,True,12,210.99512371482,"[[3.6288389738370803, 0.07821426599714064, -1.357517542282364], [0.07821426599714064, 4.391300721784359, 0.06204221764565814], [-1.357517542282364, 0.06204221764565814, 2.385900150501066]]"
0,4,4,108,108,236,Mn2Tm2,Mn-Tm,10.220476918581316,6.220476918581316,6.220476918581316,38.6943330946029,False,False,0.1168529253823535,0.1168529253823535,0.1017357437816031,False,0.002992971759368,True,False,True,True,True,True,False,4,80.73600989120803,"[[10.373057418817897, 0.002869420670544018, -0.7991611399599321], [0.002869420670544018, 11.406419086055237, 0.005263481079019852], [-0.7991611399599321, 0.005263481079019852, 8.881954250870816]]"
0,4,4,109,109,237,Ca3CeN6Zr2,Ca-Ce-N-Zr,10.679178016854648,6.679178016854648,6.679178016854648,44.61141898083439,False,False,0.0355793300320232,0.0355793300320232,0.0355793300320232,True,0.0015488302222252,True,True,True,True,True,True,True,12,171.4085563396352,"[[9.098534701010445, -0.7121385949726046, -0.01890947466387824], [-0.7121385949726046, 11.366601969426865, -0.003280226823544615], [-0.01890947466387824, -0.003280226823544615, 11.57239738012664]]"
0,4,4,110,110,238,AgBO8Se2,Ag-B-O-Se,3.450377987935299,-0.5496220120647011,0.5496220120647011,0.3020843561460504,True,True,0.1516983393409292,0.1516983393409292,0.1516983393409292,False,8.166432731503936e-16,True,True,False,True,True,True,False,12,166.21867452155513,"[[3.5025469551936066, -0.08376112680180393, 0.19811626050570183], [-0.08376112680180393, 3.24559074384578, -0.0749396821472992], [0.19811626050570183, -0.0749396821472992, 3.6029962647665092]]"
0,4,4,111,111,239,Cl6Y2,Cl-Y,3.747146225203666,-0.2528537747963337,0.2528537747963337,0.063935031428755,True,True,0.1214826715208978,0.1214826715208978,0.0,False,0.0001850365709819,True,True,True,True,True,True,False,8,216.866099699292,"[[4.028630366523609, 7.569064598114668e-05, -1.7363805409789886e-05], [7.569064598114668e-05, 3.5408302927488524, 0.010439307645151382], [-1.7363805409789886e-05, 0.010439307645151382, 3.671978016338536]]"
0,4,4,112,112,240,As2O12Sb5,As-O-Sb,3.893908122462405,-0.1060918775375951,0.1060918775375951,0.011255486479452,True,True,0.1971616317638318,0.1971616317638318,0.191006703572782,False,1.3728550719341557e-15,True,True,True,True,True,True,False,19,362.6692480740985,"[[3.826784576762882, -0.029750882781963035, 0.2572818731907783], [-0.029750882781963035, 4.02992454617338, 0.011306806085381106], [0.2572818731907783, 0.011306806085381106, 3.825015244450947]]"
0,4,4,113,113,241,F7O8STa4,F-O-S-Ta,3.3891341954297296,-0.6108658045702704,0.6108658045702704,0.3731570311932838,True,True,0.1537714342100624,0.1537714342100624,0.1537714342100624,False,1.5531384273996976e-15,True,True,False,True,True,True,False,20,315.86005822186775,"[[3.6453793293276946, 0.00828209639152944, -0.004514986370507631], [0.00828209639152944, 3.309288587248736, 0.2578510237189873], [-0.004514986370507631, 0.2578510237189873, 3.212734669712759]]"
0,4,4,114,114,242,CuF6LiPd,Cu-F-Li-Pd,3.5876651556887773,-0.4123348443112227,0.4123348443112227,0.1700200238331602,True,True,0.0984133288107074,0.0984133288107074,0.0984133288107074,True,0.0033907716484621,True,True,True,True,True,True,True,9,110.30874150161962,"[[3.7551706188580365, 0.0038080845736509963, 0.0034493615221189724], [0.0038080845736509963, 3.752315546515271, 0.002166162195728298], [0.0034493615221189724, 0.002166162195728298, 3.255509301693026]]"
0,4,4,115,115,243,S9,S,4.035240858033157,0.0352408580331573,0.0352408580331573,0.0012419180749131,True,True,0.1965838825634982,0.1965838825634982,0.0341881251864961,False,1.1733944137911613e-15,True,True,True,True,True,True,False,9,303.57139706571604,"[[2.6047798135499534, -0.11899118354149774, 0.32417943602885724], [-0.11899118354149774, 6.719810255658565, -0.5688118942442532], [0.32417943602885724, -0.5688118942442532, 2.78113250489095]]"
0,4,4,116,116,244,H8Ba2Be2,Ba-Be-H,3.773638814518757,-0.226361185481243,0.226361185481243,0.0512393862924737,True,True,-0.115807405324503,-0.115807405324503,0.0,True,9.980649415133592e-16,True,True,True,True,True,True,True,12,152.41069609503555,"[[3.782745305426525, 0.10416202819232882, 0.13992692484316097], [0.10416202819232882, 3.7972279234305786, -0.14803626750659601], [0.13992692484316097, -0.14803626750659601, 3.740943214699164]]"
